	mac_name	address	address2	score	link	num_review	reviews	scores	dates
116	스타벅스 원주반곡DT점	강원 원주시 동부순환로 37	(지번) 반곡동 1141	3.7	https://place.map.kakao.com/2054859785#review	3	['사람들 많고 편해서 좋아요', '최고예요', '커피맛이...! 스벅 바리스타들 재교육이 필요한 맛이네요.  안타깝지만 별1개 입니다. ㅠ ']	['5', '5', '1']	['2020.06.15.', '2020.01.21.', '2019.08.03.']
117	스타벅스 청주용담DT점	충북 청주시 상당구 산성로 129	(지번) 용담동 324-35	3.3	https://place.map.kakao.com/244558049#review	3	['좋아요', '최고예요', 'ㄱㅆㄹㄱ']	['4', '5', '1']	['2020.05.30.', '2020.01.23.', '2019.10.18.']
118	스타벅스 청주사직DT점	충북 청주시 서원구 사직대로 302	(지번) 사직동 125	4.6	https://place.map.kakao.com/890582670#review	5	['주차장 부족, 수많은 카공족', '주차공간도 넓어서 좋는데 이층에 코드 꼽는 곳이 많이 없어서 조금 아쉽긴 해요 ㅠㅠ', '주차자리 넓고 간격배치 쾌적하여 이용하기 좋아요.  청주오면 자주 이용합니다. ', '드라이빙 쓰루 주차공간도 넓습니다', '넓은 주차장과 무심천 가까이에 있어서 좋아요']	['3', '5', '5', '5', '5']	['2020.06.21.', '2020.04.30.', '2020.03.30.', '2019.08.30.', '2019.02.16.']
119	스타벅스 청주용암DT점	충북 청주시 상당구 1순환로 1243	(지번) 용암동 1693	3.7	https://place.map.kakao.com/411587510#review	3	['최고예요', '갈때마다 음료맛이 변해요', '스텝은 친절하고 좋은데 계단에 흙이나 지푸라기(?) 같은게 있을 때가 많네요.']	['5', '2', '4']	['2020.05.10.', '2020.04.28.', '2019.11.20.']
120	스타벅스 충주호암DT점	충북 충주시 중원대로 3245	(지번) 호암동 653-2	5.0	https://place.map.kakao.com/78463332#review	3	['갈 때마다 항상 사람이 많아서 복잡하지만 호암지 뷰가 정말 좋아요.', '동화에 나오는 집같아요 이쁨..', '풍경 좋고 위치 좋고 자리 좋고 다 좋은데 언제 가든 사람이 너무 많네요. 시끄러워서 머리가 아파요ㅠㅠ']	['5', '5', '5']	['2020.05.26.', '2020.05.13.', '2020.02.04.']
121	스타벅스 세종다정DT점	세종특별자치시 다정북로 223	(지번) 다정동 363-85	2.1	https://place.map.kakao.com/1852017171#review	15	['dt때문에 가게되었는데 오늘 가니, 중앙선에 중앙침범 봉으로 다 막아놨어라구요.ㅋㅋㅋㅋ그래서 다른 카페이용..ㅡㅡ  좌회전하는 차선을 만들진 못할망정 아예못가게 막아놨네요. 시청에 민원 넣어서 좌회전으로 바꿔주세요...새롬동에서 거기 차선으로 들어가려면 큰길에서 유턴 2번해야해서 너무 불편.', '2층이있어서 스타키즈카페가 아니라서 좋음. 새롬동 스벅보단 여유있고 조용해서 2층에선 담소랑 커피 먹을만함. 단점은 주차자리가 적어서 길가에 주차해야되는데 다소 불안함', '최악!!! 불친절하다 파트너들 친절교육 다시 시키세요!!!!! 뭐든 불친절!!!', '가깝다!!', '불친절에다가 음료제조도 드럽게 못함  막 쏟음 거기다 양도 타 점에비해 적게 제조 조금만 오더를 까다롭게해도 눈빛이 달라짐...', '친절합니다', '핸드폰 충전 안됨..', '불친절한 스타벅스는 이곳이 처음', '테이크 아웃 해서 출근학보니 마카롱 안들어 있었던 게 생각난다. 이걸 그지 취급할까봐 다시 가서 따지지 못한 내가 미워...', '진심 불친절...', '보통이에요', '제가 다녀본 스타벅스 중 최고로 불친절', '평보고 설마 했는데..전국 어디를 가도 스타벅스는 맛이 비슷 했는데  여기는..  틀리네요  맛도 없고..  ', '이렇게 맛없는 스벅 매장은 처음이에요.  제가 먹어본 음료는 다 맛이 없었어요 아메리카노도 맛이 없더라구요 드라이브 스루는 느낌이 그런건지 매장보다 더 맛이 없구요 어 그리고 텀블러에 해달랬더니 테이크아웃 컵에 해주셨어요 텀블러라고 말씀드리니 테이크아웃 컵에 제조한걸 다시 텀블러로 부으시던데요 다른 스벅에서는 경험해보지 못한 거네요 카라멜마끼아또 주문했었는...', '굿굿']	['1', '4', '1', '5', '1', '5', '1', '1', '1', '1', '3', '1', '1', '1', '5']	['2020.06.09.', '2020.05.24.', '2020.05.14.', '2020.05.10.', '2020.04.26.', '2020.04.04.', '2020.02.26.', '2020.02.16.', '2020.01.26.', '2020.01.12.', '2020.01.07.', '2019.12.31.', '2019.11.17.', '2019.09.16.', '2019.06.02.']
122	스타벅스 제천DT점	충북 제천시 의림대로 181	(지번) 중앙로2가 68-3	3.7	https://place.map.kakao.com/1537325586#review	3	['20191005', '자리가 부족해요..', '최고예요']	['3', '3', '5']	['2019.10.05.', '2018.12.29.', '2018.09.30.']
123	스타벅스 청주비하DT점	충북 청주시 흥덕구 2순환로 1078	(지번) 비하동 671-11	3.0	https://place.map.kakao.com/420425854#review	4	['전국 먹어 본 스타벅스 중에 제일 맛이 없어요...이상한 탄맛이 나는....', '주차가 좌석에 비해 너무 적다 8자리가 전부...', '이 근방 내가 먹어본 스타벅스 가운데 음료 맛을 가장 진하게 내는 지점', '신축. 2층이 매우 넓다. 앉을자리 많다. 뷰도 괜찮다.']	['1', '1', '5', '5']	['2020.05.16.', '2020.03.18.', '2020.02.29.', '2020.02.09.']
124	스타벅스 대전신탄진DT	대전 대덕구 대덕대로 1544	(지번) 석봉동 309-10	3.9	https://place.map.kakao.com/577886870#review	8	['키즈카페+시장통 매우매우 시끄러움 그만큼 얘들 데려오거나 크게 떠들면서 커피마시면서 시원한 곳 찾는 사람들에겐 좋을듯', '케이크 이름을 잘못 붙여놓았음... 살짝 입대서 그냥 먹었다만...  입안댔으면바꿔준다는데 입대도바꿔줘야할듯 자기들이 이름잘못붙여놓고...', '최고예요', '편안하고 좋아요ㅎㅎ 그리고 시원한곳ㅎㅎ']	['3', '1', '5', '5']	['2020.05.26.', '2019.02.04.', '2018.12.29.', '2018.08.13.']
125	스타벅스 춘천퇴계DT점(20년10월예정)	강원 춘천시 퇴계동 산 55-3		5.0	https://place.map.kakao.com/328434928#review	0	[]	[]	[]
126	스타벅스 대전도안DT점	대전 유성구 도안대로 573	(지번) 봉명동 555-3	3.2	https://place.map.kakao.com/1381547143#review	6	['넓고 친절하고 쾌적하다', '드라이브 스루인데 느려터진 매장. 갈때마다 최소 20분이상 줄서있는듯', '스타벅스', '모카 프라푸치노.']	['5', '1', '3', '3']	['2020.02.10.', '2018.09.15.', '2018.07.30.', '2018.04.30.']
127	스타벅스 대전한남대DT점	대전 대덕구 한밭대로 1122	(지번) 중리동 231-10	3.4	https://place.map.kakao.com/1714770622#review	7	['좋아요', '정말 자주 가는데 항상 만족해요. 직원분들 친절하거, 위층 가면 독서랑 공부 하기 좋아요. 다만 인기가 너무 많아 보통 만석이고 주차공간이 꽤 있는데도 다 차는게 아쉬워요.', '없어 맛이', '요즘같은 날씨에 저녁에 에어컨틀어서 너무 추워요 ㅠㅠ 손님에게 나가라는 뜻인가요;; 내쫓는느낌...??', '주변에 변변한 카페가 없을 때마다 느끼는 거지만, 스벅은 항상 훌륭한 대안이 된다. 이게 현실이다.']	['4', '5', '1', '3', '3']	['2020.06.04.', '2020.04.28.', '2020.01.31.', '2019.10.25.', '2018.03.20.']
128	스타벅스 대전수침교DT점	대전 서구 계룡로 692 1층, 2층	(지번) 용문동 250-3	3.8	https://place.map.kakao.com/26849462#review	8	['다들 공부하고 계셔서 너무 좋았음.. 진짜 조용해요ㅜㅜ 직원분들도 친절하고 화장실 깨끗함ㅎㅎ ', '최고예요']	['5', '5']	['2019.07.11.', '2017.09.26.']
129	스타벅스 공주동학사DT점	충남 공주시 반포면 동학사1로 114	(지번) 반포면 학봉리 436-1	3.5	https://place.map.kakao.com/1250794448#review	8	['좋은데 주차장 실화?', '1층부터 3층까지 콘센트가 단 한개도 없습니다  너무 매정한 철벽이네요.   이런 카페 전세계에서 처음 봤어요', '계룡산뷰 보면서 먹는 커피 최고  ', '3F 장군봉 뷰포인트 어썸845 3F회전 계곡뷰', '무슨 주차장이 4대? 주변에 세울곳도 없다. 옆 식당은 주차장도 넓드만...', '주차가 좁은거 빼고 만점', '최고예요', '18년 12월27일 오늘오픈기념방문  친절하고 분위기 짱 계룡산 정기받고 산세좋고.공기좋고 장군봉 전망과 함께  아늑한실내 분위기 속에서 다정한  파트너와 차마시며 한해을 마무리하며 되돌아 보는정겨운시간  즐겁고유익한 뜻깊은 하루였습니다  ']	['2', '1', '5', '5', '1', '4', '5', '5']	['2020.06.17.', '2020.03.03.', '2020.02.14.', '2019.11.01.', '2019.09.22.', '2019.07.22.', '2019.07.22.', '']
130	스타벅스 대전ICDT점	대전 대덕구 동서대로 1776	(지번) 비래동 555-15	4.2	https://place.map.kakao.com/27299361#review	14	['카페라떼 거품이 너무 개거품이에요....', '좋아요', '좋아요! 주로 이용해요~~^^ 별이 하나로 바뀌었네요~ 불친절 해졌어요~ 바쁘긴 다바빠요~ 직원바쁘다고 손님은 안바쁜거 아니예요~ 개실망~~', '최고예요', '보통이에요', '아주,엄청,무지 자주가고 애용하는곳! 아지트 ㅋ', '커피도 맛있고 친절해서 좋아요^^']	['3', '4', '1', '5', '3', '5', '5']	['2019.12.26.', '2019.04.18.', '2018.12.27.', '2018.09.29.', '2018.06.21.', '2017.11.23.', '2017.09.25.']
131	스타벅스 대전유천DT	대전 중구 계백로 1604	(지번) 유천동 185-3	2.9	https://place.map.kakao.com/27398421#review	8	['진짜 별 하나도 아까움. 가까워서 자주갔지만 웬만하면 멀리있는 다른 지점 갈거에요. 서비스 최악', '알바 바뀌고 불친절 계속 더 심해짐 ㅠㅜ  별하나도 아까움 ', '드라이브쓰루~~ 좋아요', '커피가 안뜨거워요 요청했는데두..', '피드백이 빨라요', '최고예요']	['1', '1', '4', '2', '4', '5']	['2020.05.13.', '2020.02.19.', '2020.02.03.', '2019.11.30.', '2019.09.13.', '2017.09.26.']
132	스타벅스 계룡대로DT점	충남 계룡시 엄사면 번영로 6	(지번) 엄사면 엄사리 284	3.4	https://place.map.kakao.com/887980713#review	7	"['3층짜리에 흡연실 하나 없다는게 극혐 2층 발코니에 부스하나 만들어주소  얼마나한다고... ', '응대가 빠르고 좋음 차량 입출로를 잘못 설계해서 불편', '좋아요', '최고예요', ""계룡시에도 '스벅'이 생겼다. '스벅' 매장의 공통점으로 화장실이 2층에 있는 건 불편하지만 콜드브루커피를 마시며 시간을 때우기에는 좋다."", '최고예요', '안가봤어요 ;;']"	['1', '4', '4', '5', '3', '5', '2']	['2020.01.24.', '2019.11.20.', '2019.08.24.', '2018.12.30.', '2017.12.30.', '2017.10.01.', '2017.09.27.']
133	스타벅스 충남보령DT점	충남 보령시 대해로 101	(지번) 궁촌동 133-1	3.3	https://place.map.kakao.com/1142678268#review	3	['별로예요', '드뎌 보령에 스벅 생겨서 좋은데 위치가... 시내 안에다 만드는게 보통일텐데 아쉽넹', '네 이 곳은 스타벅스가 생겻다에 별이 5개입니다.  아그리고 웃긴점은  차타고 방문 할 경우에 주차장 15대정도 가능한거 같은대 차댈곳 없어서 바로 직진하면 그냥 도로타고 가야한다는점이 매우 웃겨서 재미잇엇습니다.']	['1', '4', '5']	['2020.01.19.', '2020.01.12.', '2019.12.12.']
134	스타벅스 대전대사DT점	대전 중구 계룡로 951	(지번) 대사동 248-296	1.8	https://place.map.kakao.com/680116435#review	4	['벤티사이즈 커피 2잔 시켰는데 너무 밍밍하고 맹물맛 났어요... 다른 매장은 안그러는데ㅠㅠ', '늘 화장실 냄새가 진동해요. ㅜ.ㅜ', '남알바생들 태도가 좋지않음 ^^']	['1', '1', '1']	['2020.01.06.', '2019.06.01.', '2018.12.15.']
135	스타벅스 대전가수원DT	대전 서구 계백로 1128	(지번) 가수원동 655-20	4.4	https://place.map.kakao.com/894465195#review	5	['집이랑 가까워서 자주가는데 넓고 친절해서 좋아요~!', '쾌적', '좋아요']	['5', '5', '4']	['2020.02.25.', '2020.01.31.', '2018.06.07.']
136	스타벅스 대전판암DT점	대전 동구 옥천로 118	(지번) 판암동 450	4.0	https://place.map.kakao.com/906355272#review	5	['다 좋은데 푸드에 가격표만 잘 붙여주시면 좋겠어요 칩 같은거 얼마인지 모르겠더라구요', '아주 좋아요', '친절하고 좋아요 :) ', '콜드브루 커피.']	['4', '5', '5', '3']	['2019.12.25.', '2019.11.06.', '2019.09.11.', '2018.02.21.']
137	스타벅스 대전터미널DT점	대전 동구 동서대로 1658	(지번) 성남동 502-2	4.3	https://place.map.kakao.com/175523988#review	3	['2층 창가 뷰는 거의 태평양 오션뷰급 집문서로 보증을 서도 될정도의 보장된 스타벅스 커피와 디저트맛 언제 어디서 어느카페와 견주어봐도 버틸만하다.', '쾌적하고 좋아요.', '보통이에요']	['5', '5', '3']	['2020.06.11.', '2020.03.24.', '2020.03.05.']
138	스타벅스 속초DT점	강원 속초시 동해대로 4114	(지번) 조양동 1002-39	3.5	https://place.map.kakao.com/27272499#review	19	['오늘 4시쯤 방문했는데~  계산하시는 여자분~  뭐좀 불어봣더니 굉장히 불친절하게 말하시네여~ 직원관리좀 하셔야 겠어요~', '와따 사람 너무 많다 ㅡㅡ drive thru 하다 지쳤네 ㅡㅡ안내 하시는준 한명 없어서 정신 없음 ㅡㅡ', '파트너 사바사 심함..매장은 쾌적', 'drivethru 에서 직원은 틀리기 주문 놓고 바로 스피커한데 말하러고 했는데 대답 않았어요. 창문에서 알아 냈을 또 직원들이 이미 만들었어 상관 없다고 했어요.', '오늘 10시 쯤 스벅을 이용했는데요  여자직원 분이 똥 씹은 표정으로 응대를 하시더라구요  과한 친절을 요구한 건 아닌데  제가 무슨 큰 원수를 진 것도 아니고   기분이 아주 나쁘더라구요  스타벅스 직원 대우가 나쁜가요?  그리고 돈을 내고 이용하는 손님 입장에서 그런 얼굴을 보고  주문해야하나요??', '주차장에 자리가 많아서 좋네요  직원분들도 친절합니바', '좋아요', '최고예요', '좋아요', '속초갈때마다 들르는데 DT점이라 서울로 출발전에 텀블러도 채우고 편하네요']	['1', '2', '3', '1', '1', '5', '4', '5', '4', '4']	['2020.05.31.', '2020.01.02.', '2019.10.16.', '2019.07.31.', '2019.06.25.', '2019.04.16.', '2018.12.26.', '2017.04.14.', '', '']
139	스타벅스 익산영등DT점	전북 익산시 무왕로 1005	(지번) 영등동 340-11	3.4	https://place.map.kakao.com/352873182#review	10	['보통이에요', '좋아요', '드라이브 서비스와 핸드드립의 여유!']	['3', '4', '5']	['2020.06.17.', '2019.07.16.', '2017.09.27.']
140	스타벅스 군산나운DT점	전북 군산시 하나운안2길 4	(지번) 나운동 843-6	1.0	https://place.map.kakao.com/1400674549#review	1	['손님도 많은데 ᆢ진동벨도 없고 .. 다른사람과 서서 기다리기 불편함~  카페라떼  맛이..헐~ 우유 비린맛만 보고옴ㆍ   주차하기만 편함~ ']	['1']	['2020.04.21.']
141	스타벅스 전주덕진광장DT점	전북 전주시 덕진구 기린대로 491	(지번) 덕진동1가 1275-22	3.9	https://place.map.kakao.com/1641572994#review	7	['깔끔 친절합니다', 'good', 'Good :)', '내 인생의 최악의 스타벅스였다. 음료는 물을 너무 많이타고 똑같은 음료를 두개 시켰으나  하나는 너무 연하고 하나는 너무 찐해 먹을수 없었다  알바생들은 잡담하면서 음료를 쳐 만드니 이모양인듯 싶다 ', '물  너무 많이 태워 넘나 연합니다 !', '수유실. 수유실. 수유실.... 기저귀 갈이대.. 이거면 뭐가 더 필요할까요. . 세상에 수유실 있는 카페. 전주에와서 처음봐요 안양에서도 한번도. 못봤는데 세상에 스타벅스 ㅜㅜ앞으로도 수유실 있는 스타벅스 만들어주세요ㅜㅜㅡ맨날 여기만 갑니다..수유실에 기저귀갈이대있어서ㅜㅜㅡㅜㅜㅜ고마워요 스벅', '최고예요']	['5', '5', '5', '1', '1', '5', '5']	['2019.12.27.', '2019.07.18.', '2019.06.14.', '2019.05.06.', '2018.10.20.', '2018.03.07.', '2018.02.26.']
142	스타벅스 전주백제대로DT점	전북 전주시 완산구 백제대로 242	(지번) 중화산동2가 648	4.3	https://place.map.kakao.com/2019620609#review	6	['넓고 깔끔한 실내 전주스벅중 1등', '드라이브스루 갈때마다 친절하고 잘해주십니다~', '크고 좋네요!', '조용하고 넓고 좋아요!']	['5', '5', '4', '5']	['2020.06.17.', '2020.05.31.', '2019.12.25.', '2019.12.14.']
143	스타벅스 전주송천DT점	전북 전주시 덕진구 송천중앙로 228	(지번) 송천동2가 488	5.0	https://place.map.kakao.com/1891298436#review	2	['직원들이 싹싹하고 지은지 얼마 안 됐나 봐요 깔끔합니다 2층은 넓구요 :) 마음에 들었어요', '최고예요']	['5', '5']	['2019.11.04.', '2019.11.03.']
144	스타벅스 동해DT점	강원 동해시 중앙로 219	(지번) 천곡동 1020	4.6	https://place.map.kakao.com/1121074224#review	8	['알바생 한명 완전 불친절해요 스벅다니면서 처음으로 기분나빠보네요 기본 응대교육좀', '직원들응대좋아요 ', '다른곳 다 제치고 갈만해요 걸어가기 귀찮을뿐', '최고예요', '최고예요', '자동차로 주문하기가 편하고 커피가 너무 맞있어요']	['2', '5', '5', '5', '5', '5']	['2020.01.17.', '2019.08.30.', '2019.04.08.', '2018.02.19.', '2017.09.28.', '2017.09.27.']
145	스타벅스 전주효자DT	전북 전주시 완산구 용머리로 7	(지번) 효자동1가 410-6	2.4	https://place.map.kakao.com/27162034#review	7	['스타벅스 애정할 정도로 잘 이용해서 안 달려고 했는데요 어제 방문했어요 테이블에 가루같은 것이 있는데도 직원들은 관심이 없어요.  테이블 안 더러워도 한번씩 살펴보기를 말씀드립니다  남직원이 올라오는 거 봤는데 테이블은 닦을 생각을 안하네요 폰 할 수 있죠.. 코로나도 있고 하니 테이블에도 신경 써주세요 어제 앉으려다가 기분 나빴네요 ', '직원 교육좀 잘 시킵시다. 주문을 하고 들어 갔는데 계속 딴사람아니냐고 묻고 주문은 앞에서 하고 들어오라 하네.. 집가까워 자주 이용하고 DT라 편해 이용하는데 주문 놓쳐놓고 나보고 주문하고 들어오라고 하는게 벌써 세번째네요. 토트백 사오라해서 주문하면서 제품 문의하니 매장들어와 구매하라고 해서 커피받고 다시 주차하고 들어갔더니 없다고 하면 이건.. 주문도...', '헉 완젼 예식장 피로연장 분위기 완젼 시장판 ', '조금 아쉬워요', '주차, 친절', '좋아요', '좋아요']	['1', '1', '1', '2', '4', '4', '4']	['2020.04.19.', '2019.09.07.', '2018.05.27.', '2018.02.02.', '2017.10.01.', '2017.09.27.', '2017.05.28.']
146	스타벅스 강릉송정DT점	강원 강릉시 경강로 2400	(지번) 송정동 545-2	4.6	https://place.map.kakao.com/1280175321#review	5	['좋아요', '다 좋은데, 피지오 메뉴 판매를 안 해서 아쉽네요', '내부도 넓직하고 편안하고 차량 이용하는 사람들이 테이크아웃 편리하게 할 수 있는 시설도 좋았습니다. 강릉에선 처음 본 것 같아요~', '시내쪽은 주차가 힘들고  교동광장점이랑 안목은 자리가 잘 없고 시끄러웠는데 여기는  너무너무조용하고 깔끔하고 파트너님들 친절해서 좋았어요  전용 주차장은 세자리이지만 바로 옆 이마트 주차장에서 주차하고 걸어오셔도 괜찮습니다~', '너무 좋아요']	['4', '4', '5', '5', '5']	['2020.04.18.', '2020.03.07.', '2020.01.16.', '2019.12.24.', '2019.12.14.']
147	스타벅스 전주평화DT점	전북 전주시 완산구 모악로 4696	(지번) 평화동2가 300-1	3.4	https://place.map.kakao.com/1992648915#review	5	['최고예요', '별로 커피맛도 별로고 직원들도 불친절  그냥 집이랑 가까워서 감. 커피맛이 맹맹해요 제조를 어떻게 한건가 ; ', '좋아요', '남자 직원들분 친절한데 여자 직원분들은 왜이렇게 불친절한지.. 남자직원분들 설명도 잘해주시고요 커피는 나름대로 맛있는 편이에요  여자 직원중에 정말 불친절 끝판왕 직원 있는데 컴플레인 걸어도 개선 안하네요 ', '커피 맛있음 새로 개업해서 깔끔하고']	['5', '1', '4', '2', '5']	['2019.07.29.', '2019.06.06.', '2018.07.16.', '', '']
148	스타벅스 김천시청DT점	경북 김천시 시청로 47	(지번) 신음동 1000-3	4.6	https://place.map.kakao.com/27487413#review	7	['맛있음 ㅎㅎ', '분위기 좋아요ㅎㅎ 사람이 늘 많은 편이지만 평일 낮시간대에는 여유있어서 좋아요^-^♥', '친절해용 자주올게욥', '최고예요']	['5', '4', '5', '5']	['2020.03.28.', '2019.12.19.', '2019.08.16.', '2017.09.27.']
149	스타벅스 구미금오산DT점	경북 구미시 금오산로 205	(지번) 남통동 414-4	3.8	https://place.map.kakao.com/22728312#review	6	['보통이에요', '괜찮아요^^', '스벅의 아메리카노와 프라푸치노는  평점 듬뿍 주고싶다 그런데 좀 통통?해보이는 여직원분은불친절  두 번이나 겪고는 금오산점 꺼려짐 ㅜ 또물잔서 비린내가 심하게 났습니다 ㅜ  ']	['3', '5', '3']	['2019.08.04.', '', '']
150	스타벅스 전북대병원DT점	전북 전주시 덕진구 백제대로 616	(지번) 금암동 1552-19	0.0	https://place.map.kakao.com/1515973174#review	0	[]	[]	[]
151	스타벅스 전북정읍DT점	전북 정읍시 충정로 271	(지번) 수성동 449-1	4.8	https://place.map.kakao.com/1670180471#review	4	['최고예요', '음악소리는 큼']	['5', '5']	['2019.10.19.', '2019.04.13.']
152	스타벅스 구미시청DT점	경북 구미시 송정대로 27	(지번) 송정동 33-11	4.5	https://place.map.kakao.com/27075899#review	2	[]	[]	[]
153	스타벅스 대구중동DT점	대구 수성구 수성로 243	(지번) 중동 316-3	3.8	https://place.map.kakao.com/807104065#review	6	['너무 기다리고 텀블러 담아달라고 줬는데 한참을 기다려도 커피가 안나와서 물으니 라떼는 만들어 놓고 텀블러 찾았다고ㅠ 주문받는사람이랑 수신이 잘 안되고 늘 많이 기다리는편. 다른 스벅보다ㅠ', '넓고 좋아요~', '무엇보다 넓직넓직해서 좋아요^^']	['3', '4', '5']	['2020.03.27.', '2019.01.17.', '2017.11.05.']
154	스타벅스 대구칠곡대로DT점	대구 북구 칠곡중앙대로 348-1	(지번) 태전동 1049-2	3.6	https://place.map.kakao.com/1281159051#review	7	['실수하면 말하고 양해를 구하던가 새로 해 주던가 해야지 여기 애들은 숨기기 바쁨 근데 다 보임 감쪽같이 숨기던가', '주차하기 너무 힘들어요', '더러워', '최고예요']	['2', '2', '1', '5']	['2019.09.01.', '2019.05.21.', '2018.09.15.', '']
155	스타벅스 대구칠성DT점	대구 북구 중앙대로 524	(지번) 칠성동2가 371-5	5.0	https://place.map.kakao.com/199151993#review	1	['좋아요']	['5']	['2020.01.31.']
156	스타벅스 동대구로DT	대구 동구 동대구로 422	(지번) 신천동 300-2	4.0	https://place.map.kakao.com/27446975#review	6	['최고예요', '최고예요', '친절하고 맛있음!', '매우 친절', '이용고객인데 주차장 이용시간을 제한해 놓고 이용 시간을 허락받아야 하는 이상한 곳']	['5', '5', '5', '4', '1']	['2019.12.29.', '2019.10.12.', '2019.09.28.', '2017.09.28.', '']
157	스타벅스 대구공평DT점	대구 중구 국채보상로 642	(지번) 동인동2가 25-16	3.2	https://place.map.kakao.com/26262744#review	9	['친절하지만 맛은 글쎄', '주차 관리하는 모범운전자 같은 사람 건달이거나 건물주거나  차빼라고 얼마나 짜증을 내는지 화통을 삶아 드셨나  정말 불쾌한 곳.', '최고예요', '좋아요', '1. 난방온도 조절 실패! 반팔인데 너무 더움.  2. 커피가 더럽게 맛없음. 맥카페가 훨 나음.(개인적인 소감일 수 있겠지만 스벅 전반의 고질적 문제인 듯) 카페라떼를 시키면 데운 우유에다가 카피향을 가미한 맛이 남. 우유를 마시는 느낌이랄까?? 비율에 대한 고민을 전혀 하지 않는 것 같음.  3. 샷추가 단독 결제가 안됨. 무조건 취소 후 처음부터 새로...', '모기 짱 많아요 오늘 모기 3킬하고 감 화장실에 모기시체 5개 있음 벽에도 시체 짱 많음 창문에 거미줄 쳐져있음 거의 에어컨 달린 모기집']	['4', '1', '5', '4', '1', '1']	['2020.01.28.', '2019.06.06.', '2019.03.08.', '2018.12.31.', '2018.12.01.', '2018.07.30.']
158	스타벅스 대구수성네거리DT점	대구 수성구 들안로 342	(지번) 수성동4가 1021-8	5.0	https://place.map.kakao.com/752045976#review	2	['사람이 좀 많긴 해도 집근처에선 여기가 친절하고 제일 좋아요', '친절하고 매장 분위기도 좋고 갈때 마다 기분 좋아요']	['5', '5']	['2020.03.30.', '2020.03.17.']
159	스타벅스 대구두류DT점	대구 달서구 달구벌대로 1798	(지번) 두류동 135-15	5.0	https://place.map.kakao.com/26410061#review	2	[]	[]	[]
160	스타벅스 대구성서IC DT점	대구 달서구 달구벌대로 1393	(지번) 용산동 410-12	4.6	https://place.map.kakao.com/27268423#review	8	['고속도로 타기전 있어 너무 좋네요 DT점 편해요^^', '찾기 쉬워요', '가까워서 좋아요', '최고예요', '위치가 좋고 분위기 좋은 스타벅스가 생겨서 좋아요~ 인테리어도 좋고 직원들도 친절하고 맛이야 뭐^^ 정답인 스타벅스네요~~', '직원들도 친절하고 주차도 좋고 이층 경관과 분위기도 짱', '주차공간도 좋고 실내 인테리어도 좋고 경관도 좋아 매우 만족합니다. 직원들의 친절도 만족합니다.']	['5', '4', '5', '5', '5', '5', '5']	['2017.09.30.', '2017.09.27.', '2017.09.26.', '2017.09.25.', '', '', '']
161	스타벅스 구미상모DT점	경북 구미시 금오대로 439	(지번) 상모동 478-6	0.0	https://place.map.kakao.com/1029270880#review	0	[]	[]	[]
162	스타벅스 대구감삼DT점	대구 달서구 와룡로 131 1층~3층	(지번) 감삼동 490-1	4.5	https://place.map.kakao.com/1064539958#review	4	['아늑한느낌 근데항상 사람이 너무많아요']	['4']	['2019.12.20.']
163	스타벅스 대구평리DT점	대구 서구 서대구로 89	(지번) 평리동 1407-7	2.4	https://place.map.kakao.com/27337246#review	8	['2020년 2월24일 오후 6시쯤 방문했더니 파트너(직원?)의 가족이 코로나19 때문에 매장이 닫혀있고 방역중이라고 매장정문에 안내가 붙어있더군요 그럼 그전부터 이매장에서 사먹은 사람들은 어떻게되는거죠? 코로나19 검사를 받아야하나요? 안일한대처에 너무 화가나네요', '좋아요', '쓰레기얼음 쓴다고 나온 지점이라서 믿거', '커피, 분위기, 친절 다 최고입니다. 또 가고 싶네요 ^^', '방금 기사보고왔습니다 전국적으로 실시한 검사에서 얼음의 오염지수가 심각하게 초과하여나왔다네요 믿고 마실수없어요', '최고예요', '몇 번왔는데 올때마다 음료 미지근함. 바꿔달라고 한적도 있는데 똑같이 미지근하게 주길래 포기함. 조각 케잌도 드라이하네여.   그리고 2층짜리 건물에 주차칸 4개는 뭐임? 올때마다 자리 없음. 집에 세우고 걸어옵니다. 개인마다 차이가 있겠지만 정이 안가는 매장. ']	['1', '4', '1', '5', '1', '5', '1']	['2020.02.24.', '2019.12.22.', '2019.09.14.', '2019.09.04.', '2019.07.20.', '2018.08.14.', '2018.01.29.']
164	스타벅스 대구침산DT점	대구 북구 침산로 126	(지번) 침산동 245-1	4.3	https://place.map.kakao.com/24165705#review	10	['좋아요', '최고예요', '좋아요']	['4', '5', '5']	['2019.08.08.', '2018.02.09.', '2017.09.25.']
165	스타벅스 대구만촌DT점	대구 수성구 달구벌대로 2636	(지번) 만촌동 853-3	3.8	https://place.map.kakao.com/22728332#review	12	['괜찮은데 주차공간...무슨일이죠...;;', '여기 운전 잘못하다가 사고 날 수 있어요', '좋아요', '드라이브스루 빠르고 친절함', '별로예요', '좋아요', '학교랑 집에서도 가깝고~ 친절하고 맛도 최고예요!', '접근성 ']	['4', '3', '4', '4', '1', '4', '5', '5']	['2020.01.08.', '2019.10.26.', '2018.12.31.', '2018.11.17.', '2018.07.15.', '2018.05.14.', '2017.09.28.', '2017.09.25.']
